,datetime,close,high,low,open,volume,instrument,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
184,2014-10-29 00:00:00,156.9,158.3,148.2,148.2,12809507,HINDALCO,164.19342425285822,-1,,164.19342425285822,140.53756819952002,,0.02,0
185,2014-10-30 00:00:00,160.35,162.0,154.6,156.75,11033080,HINDALCO,164.19342425285822,-1,,164.19342425285822,140.98681683552962,,0.02,0
186,2014-10-31 00:00:00,163.7,164.45,158.8,160.2,7740469,HINDALCO,164.19342425285822,-1,,164.19342425285822,141.42708049881904,,0.04,0
187,2014-11-03 00:00:00,163.55,166.0,160.5,163.1,7051365,HINDALCO,164.19342425285822,-1,,164.19342425285822,142.34799727886627,,0.06,0
188,2014-11-05 00:00:00,156.5,164.05,155.3,163.45,8390745,HINDALCO,164.19342425285822,-1,,164.19342425285822,143.7671174421343,,0.06,0
189,2014-11-07 00:00:00,156.1,160.45,154.6,157.05,9383309,HINDALCO,164.19342425285822,-1,,164.19342425285822,145.10109039560624,,0.06,0
190,2014-11-10 00:00:00,152.0,157.0,151.5,156.55,9011011,HINDALCO,164.19342425285822,-1,,164.19342425285822,146.35502497186985,,0.06,0
191,2014-11-11 00:00:00,151.25,154.8,149.65,153.0,11436433,HINDALCO,164.19342425285822,-1,,164.19342425285822,147.53372347355767,,0.06,0
192,2014-11-12 00:00:00,151.3,153.65,150.65,151.5,10127123,HINDALCO,164.19342425285822,-1,,164.19342425285822,148.64170006514422,,0.06,0
193,2014-11-13 00:00:00,151.9,154.5,149.6,152.3,13597431,HINDALCO,164.19342425285822,-1,,164.19342425285822,,166.0,0.02,1
194,2014-11-14 00:00:00,157.3,158.65,150.95,152.0,10434031,HINDALCO,164.19342425285822,-1,,164.19342425285822,,165.672,0.02,0
195,2014-11-17 00:00:00,158.05,159.05,155.5,156.15,5914642,HINDALCO,164.19342425285822,-1,,164.19342425285822,,165.35056,0.02,0
196,2014-11-18 00:00:00,155.3,160.75,154.55,157.0,9471205,HINDALCO,164.19342425285822,-1,,164.19342425285822,,165.03554880000002,0.02,0
197,2014-11-19 00:00:00,154.75,160.2,154.05,157.5,9177295,HINDALCO,164.19342425285822,-1,,164.19342425285822,,164.72683782400003,0.02,0
198,2014-11-20 00:00:00,156.0,157.6,154.1,156.5,6453261,HINDALCO,164.19342425285822,-1,,164.19342425285822,,164.42430106752002,0.02,0
199,2014-11-21 00:00:00,160.3,161.0,155.9,156.5,8704409,HINDALCO,164.19342425285822,-1,,164.19342425285822,,164.12781504616962,0.02,0
200,2014-11-24 00:00:00,165.65,168.0,161.95,162.65,10540335,HINDALCO,147.83422791619995,1,147.83422791619995,,149.6,,0.02,1
201,2014-11-25 00:00:00,165.55,166.5,158.8,165.6,9865469,HINDALCO,147.83422791619995,1,147.83422791619995,,149.968,,0.02,0
202,2014-11-26 00:00:00,169.15,169.8,162.15,164.6,7594843,HINDALCO,147.83422791619995,1,147.83422791619995,,150.32863999999998,,0.04,0
203,2014-11-27 00:00:00,172.6,176.6,168.8,170.0,16167478,HINDALCO,153.32826014547862,1,153.32826014547862,,151.10749439999998,,0.06,0
204,2014-11-28 00:00:00,174.05,175.2,172.1,173.4,8705076,HINDALCO,155.717080124696,1,155.717080124696,,152.63704473599998,,0.06,0
205,2014-12-01 00:00:00,167.4,175.05,165.65,173.0,9673977,HINDALCO,155.717080124696,1,155.717080124696,,154.07482205184,,0.06,0
206,2014-12-02 00:00:00,171.05,172.25,166.0,167.0,9360449,HINDALCO,155.717080124696,1,155.717080124696,,155.4263327287296,,0.06,0
207,2014-12-03 00:00:00,169.05,173.0,168.0,171.8,6342942,HINDALCO,155.717080124696,1,155.717080124696,,156.6967527650058,,0.06,0
208,2014-12-04 00:00:00,165.9,171.3,165.3,170.05,7635372,HINDALCO,155.717080124696,1,155.717080124696,,157.89094759910546,,0.06,0
209,2014-12-05 00:00:00,163.2,167.8,162.9,167.45,6802949,HINDALCO,155.717080124696,1,155.717080124696,,159.01349074315914,,0.06,0
210,2014-12-08 00:00:00,159.15,164.85,157.8,162.75,9025091,HINDALCO,155.717080124696,1,155.717080124696,,,176.6,0.02,1
211,2014-12-09 00:00:00,154.45,158.75,152.5,157.7,7678563,HINDALCO,174.31622572617715,-1,,174.31622572617715,,176.224,0.04,0
212,2014-12-10 00:00:00,154.0,157.2,153.2,154.8,4808967,HINDALCO,172.93533633672325,-1,,172.93533633672325,,175.27504,0.04,0
213,2014-12-11 00:00:00,155.55,157.05,151.5,153.3,5043248,HINDALCO,171.85528828861993,-1,,171.85528828861993,,174.3640384,0.06,0
214,2014-12-12 00:00:00,153.55,158.0,152.1,158.0,6382001,HINDALCO,171.85528828861993,-1,,171.85528828861993,,172.992196096,0.06,0
215,2014-12-15 00:00:00,153.2,155.2,151.5,152.0,5268900,HINDALCO,170.01919139572075,-1,,170.01919139572075,,171.70266433024,0.06,0
216,2014-12-16 00:00:00,144.75,151.85,141.85,151.0,16684445,HINDALCO,166.00216405347493,-1,,166.00216405347493,,170.4905044704256,0.08,0
217,2014-12-17 00:00:00,147.1,148.2,139.0,143.0,11916627,HINDALCO,163.95899776012138,-1,,163.95899776012138,,168.19926411279155,0.1,0
218,2014-12-18 00:00:00,152.95,154.95,149.0,149.0,8113040,HINDALCO,163.95899776012138,-1,,163.95899776012138,,165.2793377015124,0.1,0
219,2014-12-19 00:00:00,157.8,158.5,152.0,152.0,11532006,HINDALCO,163.95899776012138,-1,,163.95899776012138,,162.65140393136116,0.1,0
220,2014-12-22 00:00:00,155.8,158.85,154.95,156.5,4714890,HINDALCO,163.95899776012138,-1,,163.95899776012138,,160.28626353822506,0.1,0
221,2014-12-23 00:00:00,153.1,155.7,152.2,155.1,6821884,HINDALCO,163.95899776012138,-1,,163.95899776012138,,158.85,0.1,0
222,2014-12-24 00:00:00,150.6,153.5,149.6,153.1,8568559,HINDALCO,163.95899776012138,-1,,163.95899776012138,,158.85,0.1,0
223,2014-12-26 00:00:00,152.0,153.6,149.75,150.75,4821806,HINDALCO,163.95899776012138,-1,,163.95899776012138,,156.865,0.1,0
224,2014-12-29 00:00:00,157.05,157.9,152.2,153.0,4804910,HINDALCO,163.95899776012138,-1,,163.95899776012138,139.0,,0.02,1
225,2014-12-30 00:00:00,156.35,157.6,154.75,157.1,3056250,HINDALCO,163.95899776012138,-1,,163.95899776012138,139.378,,0.02,0
226,2014-12-31 00:00:00,157.55,159.7,156.4,156.45,4327309,HINDALCO,163.95899776012138,-1,,163.95899776012138,139.74844,,0.04,0
227,2015-01-01 00:00:00,158.45,159.0,155.4,157.4,2350082,HINDALCO,163.95899776012138,-1,,163.95899776012138,140.54650239999998,,0.04,0
228,2015-01-02 00:00:00,160.1,161.2,158.35,158.9,2923839,HINDALCO,163.95899776012138,-1,,163.95899776012138,141.31264230399998,,0.06,0
229,2015-01-05 00:00:00,156.85,161.95,155.5,161.0,4830121,HINDALCO,163.95899776012138,-1,,163.95899776012138,142.50588376576,,0.08,0
230,2015-01-06 00:00:00,153.4,156.3,151.15,156.3,7054029,HINDALCO,163.95899776012138,-1,,163.95899776012138,144.0614130644992,,0.08,0
231,2015-01-07 00:00:00,148.9,154.5,146.7,153.8,6638158,HINDALCO,163.95899776012138,-1,,163.95899776012138,145.49250001933925,,0.08,0
232,2015-01-08 00:00:00,152.55,153.2,148.55,150.7,3540099,HINDALCO,163.95899776012138,-1,,163.95899776012138,146.7,,0.08,0
233,2015-01-09 00:00:00,155.0,155.25,152.1,153.1,3743205,HINDALCO,163.95899776012138,-1,,163.95899776012138,146.7,,0.08,0
234,2015-01-12 00:00:00,151.1,155.2,150.5,155.2,4659450,HINDALCO,163.95899776012138,-1,,163.95899776012138,147.92,,0.08,0
235,2015-01-13 00:00:00,151.7,154.4,150.75,152.1,4324660,HINDALCO,163.95899776012138,-1,,163.95899776012138,149.0424,,0.08,0
236,2015-01-14 00:00:00,142.15,151.35,140.8,150.95,13580758,HINDALCO,162.8293424872079,-1,,162.8293424872079,,161.95,0.02,1
237,2015-01-15 00:00:00,141.9,145.75,138.35,143.55,10860317,HINDALCO,159.58229356046394,-1,,159.58229356046394,,161.527,0.04,0
238,2015-01-16 00:00:00,138.55,143.4,137.75,141.5,9096928,HINDALCO,158.02410876611194,-1,,158.02410876611194,,160.59992,0.06,0
239,2015-01-19 00:00:00,140.25,141.7,139.5,140.95,8541810,HINDALCO,156.90637894238165,-1,,156.90637894238165,,159.2289248,0.06,0
240,2015-01-20 00:00:00,144.7,145.2,141.0,141.0,8856169,HINDALCO,156.90637894238165,-1,,156.90637894238165,,157.940189312,0.06,0
241,2015-01-21 00:00:00,143.2,146.35,140.5,145.65,8871757,HINDALCO,156.90637894238165,-1,,156.90637894238165,,156.72877795328,0.06,0
242,2015-01-22 00:00:00,143.45,144.9,141.1,143.05,6918171,HINDALCO,156.90637894238165,-1,,156.90637894238165,,155.59005127608322,0.06,0
243,2015-01-23 00:00:00,144.8,146.25,142.1,145.6,6943971,HINDALCO,156.90637894238165,-1,,156.90637894238165,,154.51964819951823,0.06,0
244,2015-01-27 00:00:00,142.5,144.5,139.0,139.9,7886739,HINDALCO,156.90637894238165,-1,,156.90637894238165,,153.51346930754713,0.06,0
245,2015-01-28 00:00:00,140.15,143.1,139.65,141.75,7496686,HINDALCO,156.1178764029933,-1,,156.1178764029933,,152.5676611490943,0.06,0
246,2015-01-29 00:00:00,142.4,142.9,138.25,139.9,10636771,HINDALCO,155.20460834542283,-1,,155.20460834542283,,151.67860148014864,0.06,0
247,2015-01-30 00:00:00,139.7,143.1,138.6,143.0,7570814,HINDALCO,155.20460834542283,-1,,155.20460834542283,,150.84288539133973,0.06,0
248,2015-02-02 00:00:00,145.25,145.7,139.5,140.0,7296741,HINDALCO,155.20460834542283,-1,,155.20460834542283,,150.05731226785934,0.06,0
249,2015-02-03 00:00:00,146.45,148.5,142.9,145.85,6262548,HINDALCO,155.20460834542283,-1,,155.20460834542283,,149.31887353178777,0.06,0
250,2015-02-04 00:00:00,152.4,153.8,146.0,147.0,8349284,HINDALCO,155.20460834542283,-1,,155.20460834542283,137.75,,0.02,1
251,2015-02-05 00:00:00,148.05,153.9,146.75,152.3,6672029,HINDALCO,155.20460834542283,-1,,155.20460834542283,138.071,,0.04,0
252,2015-02-06 00:00:00,147.3,150.0,145.65,148.0,5623571,HINDALCO,155.20460834542283,-1,,155.20460834542283,138.70416,,0.04,0
253,2015-02-09 00:00:00,146.55,149.0,145.5,146.3,9737189,HINDALCO,155.20460834542283,-1,,155.20460834542283,139.3119936,,0.04,0
254,2015-02-10 00:00:00,149.2,153.7,146.55,148.5,8706407,HINDALCO,155.20460834542283,-1,,155.20460834542283,139.895513856,,0.04,0
255,2015-02-11 00:00:00,149.85,151.5,147.05,149.55,6154345,HINDALCO,155.20460834542283,-1,,155.20460834542283,140.45569330176002,,0.04,0
256,2015-02-12 00:00:00,152.8,153.4,149.05,151.8,10713094,HINDALCO,155.20460834542283,-1,,155.20460834542283,140.99346556968962,,0.04,0
257,2015-02-13 00:00:00,153.55,156.1,152.0,153.0,5666609,HINDALCO,155.20460834542283,-1,,155.20460834542283,141.50972694690202,,0.06,0
258,2015-02-16 00:00:00,150.95,158.0,150.25,157.0,4949268,HINDALCO,155.20460834542283,-1,,155.20460834542283,142.38514333008789,,0.08,0
259,2015-02-18 00:00:00,151.65,152.45,149.6,151.0,3717870,HINDALCO,155.20460834542283,-1,,155.20460834542283,143.63433186368084,,0.08,0
260,2015-02-19 00:00:00,156.25,157.8,150.1,151.0,8185032,HINDALCO,137.60999529119135,1,137.60999529119135,,144.78358531458636,,0.08,0
261,2015-02-20 00:00:00,156.55,160.7,155.2,158.0,6630757,HINDALCO,141.58713882102114,1,141.58713882102114,,145.84089848941946,,0.1,0
262,2015-02-23 00:00:00,154.85,161.8,154.2,161.6,6743403,HINDALCO,141.58713882102114,1,141.58713882102114,,147.3268086404775,,0.12000000000000001,0
263,2015-02-24 00:00:00,153.65,156.9,151.4,155.0,6455384,HINDALCO,141.58713882102114,1,141.58713882102114,,149.0635916036202,,0.12000000000000001,0
264,2015-02-25 00:00:00,153.65,155.45,152.25,154.6,3479311,HINDALCO,141.58713882102114,1,141.58713882102114,,150.59196061118578,,0.12000000000000001,0
265,2015-02-26 00:00:00,149.75,154.0,148.0,153.1,9010829,HINDALCO,141.58713882102114,1,141.58713882102114,,,161.8,0.02,1
266,2015-02-27 00:00:00,155.15,155.8,149.8,150.55,6534491,HINDALCO,141.58713882102114,1,141.58713882102114,,,161.524,0.02,0
267,2015-02-28 00:00:00,152.85,156.7,151.0,156.3,3999382,HINDALCO,141.58713882102114,1,141.58713882102114,,,161.25352,0.02,0
268,2015-03-02 00:00:00,156.55,157.4,153.5,154.2,4452819,HINDALCO,141.58713882102114,1,141.58713882102114,,,160.9884496,0.02,0
269,2015-03-03 00:00:00,158.7,159.3,156.15,157.5,3718817,HINDALCO,142.44413068777368,1,142.44413068777368,,,160.728680608,0.02,0
270,2015-03-04 00:00:00,153.1,160.0,152.3,160.0,5559004,HINDALCO,142.44413068777368,1,142.44413068777368,,,160.47410699584,0.02,0
271,2015-03-05 00:00:00,148.1,154.0,146.9,153.05,8404364,HINDALCO,142.44413068777368,1,142.44413068777368,,,160.2246248559232,0.04,0
272,2015-03-09 00:00:00,140.8,149.85,140.0,149.4,8031261,HINDALCO,163.80201974181017,-1,,163.80201974181017,,160.0,0.06,0
273,2015-03-10 00:00:00,138.05,142.6,136.65,142.6,6588296,HINDALCO,158.3553026358373,-1,,158.3553026358373,,158.8,0.08,0
274,2015-03-11 00:00:00,130.35,138.85,127.2,138.85,21561044,HINDALCO,154.0724022592891,-1,,154.0724022592891,,157.02800000000002,0.1,0
275,2015-03-12 00:00:00,134.9,135.7,129.1,131.75,14242872,HINDALCO,153.26920193653348,-1,,153.26920193653348,,154.04520000000002,0.1,0
276,2015-03-13 00:00:00,131.7,136.75,131.05,136.7,6690050,HINDALCO,153.26920193653348,-1,,153.26920193653348,,151.36068000000003,0.1,0
277,2015-03-16 00:00:00,126.8,131.4,123.1,131.0,10785285,HINDALCO,148.36206672888176,-1,,148.36206672888176,,148.94461200000003,0.12000000000000001,0
278,2015-03-17 00:00:00,134.25,134.75,126.8,128.0,9699896,HINDALCO,148.36206672888176,-1,,148.36206672888176,,145.84325856000004,0.12000000000000001,0
279,2015-03-18 00:00:00,133.15,134.8,131.8,134.0,4154051,HINDALCO,148.36206672888176,-1,,148.36206672888176,,143.11406753280002,0.12000000000000001,0
280,2015-03-19 00:00:00,132.3,136.2,131.3,134.0,4626972,HINDALCO,148.36206672888176,-1,,148.36206672888176,,140.712379428864,0.12000000000000001,0
281,2015-03-20 00:00:00,132.05,135.0,130.55,132.15,4836454,HINDALCO,148.36206672888176,-1,,148.36206672888176,,138.59889389740033,0.12000000000000001,0
282,2015-03-23 00:00:00,135.9,136.8,131.95,131.95,6306085,HINDALCO,148.36206672888176,-1,,148.36206672888176,123.1,,0.02,1
283,2015-03-24 00:00:00,132.85,135.9,132.0,135.8,4386125,HINDALCO,148.36206672888176,-1,,148.36206672888176,123.374,,0.02,0
284,2015-03-25 00:00:00,132.9,134.45,132.35,133.0,2895061,HINDALCO,148.36206672888176,-1,,148.36206672888176,123.64251999999999,,0.02,0
285,2015-03-26 00:00:00,129.55,133.4,128.55,132.4,7955596,HINDALCO,146.1821376480988,-1,,146.1821376480988,123.9056696,,0.02,0
286,2015-03-27 00:00:00,133.95,134.45,130.05,131.0,5241353,HINDALCO,146.1821376480988,-1,,146.1821376480988,124.163556208,,0.02,0
287,2015-03-30 00:00:00,131.15,134.7,130.3,134.25,3651285,HINDALCO,146.1821376480988,-1,,146.1821376480988,124.41628508384001,,0.02,0
288,2015-03-31 00:00:00,129.0,133.45,128.4,133.0,8516432,HINDALCO,145.82497589501264,-1,,145.82497589501264,124.66395938216321,,0.02,0
289,2015-04-01 00:00:00,132.2,132.9,127.5,129.0,7180617,HINDALCO,145.28569362429653,-1,,145.28569362429653,124.90668019451995,,0.02,0
290,2015-04-06 00:00:00,134.7,135.1,132.0,133.4,5542921,HINDALCO,145.28569362429653,-1,,145.28569362429653,125.14454659062955,,0.02,0
291,2015-04-07 00:00:00,136.95,137.55,134.2,135.0,6514199,HINDALCO,145.28569362429653,-1,,145.28569362429653,125.37765565881695,,0.04,0
292,2015-04-08 00:00:00,137.95,138.9,136.15,137.25,6176434,HINDALCO,145.28569362429653,-1,,145.28569362429653,125.86454943246427,,0.06,0
293,2015-04-09 00:00:00,139.9,140.85,136.6,138.6,6142066,HINDALCO,145.28569362429653,-1,,145.28569362429653,126.64667646651641,,0.08,0
294,2015-04-10 00:00:00,137.9,139.2,137.05,139.0,4860480,HINDALCO,145.28569362429653,-1,,145.28569362429653,127.7829423491951,,0.08,0
295,2015-04-13 00:00:00,136.1,138.95,135.1,138.0,5017864,HINDALCO,145.28569362429653,-1,,145.28569362429653,128.8283069612595,,0.08,0
296,2015-04-15 00:00:00,135.15,137.4,134.6,136.0,8714291,HINDALCO,145.28569362429653,-1,,145.28569362429653,129.79004240435873,,0.08,0
297,2015-04-16 00:00:00,137.15,137.9,135.4,135.85,5457847,HINDALCO,145.28569362429653,-1,,145.28569362429653,130.67483901201004,,0.08,0
298,2015-04-17 00:00:00,139.75,141.7,137.6,138.0,8674061,HINDALCO,145.28569362429653,-1,,145.28569362429653,131.48885189104922,,0.1,0
299,2015-04-20 00:00:00,138.25,141.7,137.2,140.9,5669966,HINDALCO,145.28569362429653,-1,,145.28569362429653,132.5099667019443,,0.1,0
300,2015-04-21 00:00:00,134.3,139.35,133.7,138.4,6236971,HINDALCO,145.28569362429653,-1,,145.28569362429653,133.42897003174988,,0.1,0
301,2015-04-22 00:00:00,134.65,135.5,132.6,133.5,6263990,HINDALCO,145.28569362429653,-1,,145.28569362429653,,141.7,0.02,1
302,2015-04-23 00:00:00,135.05,137.0,133.8,135.5,6782890,HINDALCO,145.28569362429653,-1,,145.28569362429653,,141.518,0.02,0
303,2015-04-24 00:00:00,131.15,135.8,130.1,134.85,7487405,HINDALCO,145.28569362429653,-1,,145.28569362429653,,141.33964,0.04,0
304,2015-04-27 00:00:00,130.05,132.95,128.25,132.0,4805160,HINDALCO,143.2554304877717,-1,,143.2554304877717,,140.8900544,0.06,0
305,2015-04-28 00:00:00,131.35,132.45,129.6,130.9,6154792,HINDALCO,143.09394041809,-1,,143.09394041809,,140.131651136,0.06,0
306,2015-04-29 00:00:00,130.6,131.4,128.7,131.4,7223085,HINDALCO,141.55194892979145,-1,,141.55194892979145,,139.41875206784,0.06,0
307,2015-04-30 00:00:00,128.6,130.9,127.05,130.0,11618447,HINDALCO,140.48381336839267,-1,,140.48381336839267,,138.74862694376958,0.08,0
308,2015-05-04 00:00:00,133.15,133.6,129.5,130.4,4003261,HINDALCO,140.48381336839267,-1,,140.48381336839267,,137.812736788268,0.08,0
309,2015-05-05 00:00:00,139.35,140.2,132.35,133.45,8946517,HINDALCO,140.48381336839267,-1,,140.48381336839267,127.05,,0.02,1
310,2015-05-06 00:00:00,137.75,142.0,135.05,138.9,9503948,HINDALCO,140.48381336839267,-1,,140.48381336839267,127.313,,0.04,0
311,2015-05-07 00:00:00,134.3,136.9,132.25,136.9,5764064,HINDALCO,140.48381336839267,-1,,140.48381336839267,127.90048,,0.04,0
312,2015-05-08 00:00:00,138.95,139.5,134.85,135.2,4144037,HINDALCO,140.48381336839267,-1,,140.48381336839267,128.4644608,,0.04,0
313,2015-05-11 00:00:00,142.5,145.1,140.2,140.8,6190079,HINDALCO,127.12515961448264,1,127.12515961448264,,129.00588236800002,,0.06,0
314,2015-05-12 00:00:00,137.6,142.5,136.2,142.4,5822453,HINDALCO,127.12515961448264,1,127.12515961448264,,129.97152942592,,0.06,0
315,2015-05-13 00:00:00,133.5,136.4,131.75,134.9,9200683,HINDALCO,127.12515961448264,1,127.12515961448264,,130.87923766036482,,0.06,0
316,2015-05-14 00:00:00,137.45,138.0,132.5,134.1,3697331,HINDALCO,127.12515961448264,1,127.12515961448264,,131.73248340074292,,0.06,0
317,2015-05-15 00:00:00,137.0,138.75,134.55,137.7,3519076,HINDALCO,127.12515961448264,1,127.12515961448264,,131.75,,0.06,0
318,2015-05-18 00:00:00,139.1,141.85,137.9,138.0,5044666,HINDALCO,127.12515961448264,1,127.12515961448264,,132.5,,0.06,0
319,2015-05-19 00:00:00,139.95,140.55,136.6,138.85,4364176,HINDALCO,127.12515961448264,1,127.12515961448264,,133.256,,0.06,0
320,2015-05-20 00:00:00,138.95,140.65,138.15,140.65,3050410,HINDALCO,127.12515961448264,1,127.12515961448264,,133.96664,,0.06,0
321,2015-05-21 00:00:00,139.1,139.9,136.25,137.7,3942179,HINDALCO,127.12515961448264,1,127.12515961448264,,134.6346416,,0.06,0
322,2015-05-22 00:00:00,136.9,139.0,136.5,139.0,2577977,HINDALCO,127.12515961448264,1,127.12515961448264,,135.262563104,,0.06,0
323,2015-05-25 00:00:00,134.5,138.4,133.9,136.75,2879752,HINDALCO,127.12515961448264,1,127.12515961448264,,,145.1,0.02,1
324,2015-05-26 00:00:00,134.3,135.65,133.2,135.15,2693352,HINDALCO,127.12515961448264,1,127.12515961448264,,,144.876,0.04,0
325,2015-05-27 00:00:00,133.55,134.6,132.2,133.0,3168751,HINDALCO,127.12515961448264,1,127.12515961448264,,,144.40896,0.06,0
326,2015-05-28 00:00:00,131.6,134.0,129.8,132.6,10174628,HINDALCO,127.12515961448264,1,127.12515961448264,,,143.6764224,0.08,0
327,2015-05-29 00:00:00,129.25,133.2,128.55,130.95,11477479,HINDALCO,127.12515961448264,1,127.12515961448264,,,142.566308608,0.1,0
328,2015-06-01 00:00:00,128.35,129.8,127.75,128.75,3272418,HINDALCO,127.12515961448264,1,127.12515961448264,,,141.16467774720002,0.12000000000000001,0
329,2015-06-02 00:00:00,123.25,129.2,122.9,128.95,4980345,HINDALCO,138.22818008661227,-1,,138.22818008661227,,139.55491641753602,0.14,0
330,2015-06-03 00:00:00,121.95,124.9,120.0,124.05,3508099,HINDALCO,134.9884400742391,-1,,134.9884400742391,,137.22322811908097,0.16,0
331,2015-06-04 00:00:00,121.3,123.55,119.0,122.3,3192106,HINDALCO,133.9722343493478,-1,,133.9722343493478,,134.467511620028,0.18,0
332,2015-06-05 00:00:00,120.15,122.3,119.15,120.95,4163808,HINDALCO,132.95834372801238,-1,,132.95834372801238,,131.68335952842295,0.18,0
333,2015-06-08 00:00:00,118.2,121.15,117.7,120.25,4663365,HINDALCO,131.38929462401063,-1,,131.38929462401063,,129.40035481330682,0.19999999999999998,0
334,2015-06-09 00:00:00,120.1,121.3,117.55,118.0,4663442,HINDALCO,131.28725253486624,-1,,131.28725253486624,,127.06028385064546,0.2,0
335,2015-06-10 00:00:00,120.3,121.8,119.65,120.5,3297811,HINDALCO,131.28725253486624,-1,,131.28725253486624,,125.15822708051637,0.2,0
336,2015-06-11 00:00:00,119.2,121.5,118.6,120.7,4749485,HINDALCO,130.79777737255478,-1,,130.79777737255478,,123.6365816644131,0.2,0
337,2015-06-12 00:00:00,116.75,119.25,116.1,118.75,5422403,HINDALCO,128.23738060504695,-1,,128.23738060504695,,122.41926533153048,0.2,0
338,2015-06-15 00:00:00,114.3,117.15,113.8,116.2,4287348,HINDALCO,125.96418337575454,-1,,125.96418337575454,,121.5,0.2,0
339,2015-06-16 00:00:00,115.0,115.5,113.6,114.65,5266441,HINDALCO,124.35501432207532,-1,,124.35501432207532,,119.96,0.2,0
340,2015-06-17 00:00:00,118.55,119.15,114.8,115.0,5112962,HINDALCO,124.35501432207532,-1,,124.35501432207532,113.6,,0.02,1
341,2015-06-18 00:00:00,120.0,120.6,117.65,118.5,4713738,HINDALCO,124.35501432207532,-1,,124.35501432207532,113.6,,0.04,0
342,2015-06-19 00:00:00,120.8,123.4,120.0,122.85,7892805,HINDALCO,124.35501432207532,-1,,124.35501432207532,113.88,,0.06,0
343,2015-06-22 00:00:00,121.2,122.0,119.9,121.0,2533356,HINDALCO,124.35501432207532,-1,,124.35501432207532,114.4512,,0.06,0
344,2015-06-23 00:00:00,121.6,124.45,121.25,122.6,4076380,HINDALCO,124.35501432207532,-1,,124.35501432207532,114.988128,,0.08,0
345,2015-06-24 00:00:00,117.25,122.75,116.6,121.95,3604713,HINDALCO,124.35501432207532,-1,,124.35501432207532,115.74507776,,0.08,0
346,2015-06-25 00:00:00,118.0,118.5,115.65,117.0,5509978,HINDALCO,124.35501432207532,-1,,124.35501432207532,,124.45,0.02,1
347,2015-06-26 00:00:00,117.0,118.35,115.95,117.9,4253624,HINDALCO,124.35501432207532,-1,,124.35501432207532,,124.274,0.02,0
348,2015-06-29 00:00:00,112.85,115.2,111.0,115.0,6441434,HINDALCO,124.27790870624082,-1,,124.27790870624082,,124.10152000000001,0.04,0
349,2015-06-30 00:00:00,111.9,113.5,111.25,112.9,7516460,HINDALCO,122.920350319635,-1,,122.920350319635,,123.5774592,0.04,0
350,2015-07-01 00:00:00,113.05,113.9,112.15,112.3,3867419,HINDALCO,122.920350319635,-1,,122.920350319635,,123.07436083200001,0.04,0
351,2015-07-02 00:00:00,111.05,114.6,110.7,113.55,4764056,HINDALCO,122.80372676544613,-1,,122.80372676544613,,122.59138639872,0.06,0
352,2015-07-03 00:00:00,110.6,111.45,109.65,111.0,4606491,HINDALCO,120.02462294181097,-1,,120.02462294181097,,121.8779032147968,0.08,0
353,2015-07-06 00:00:00,109.05,109.5,107.25,108.2,4509017,HINDALCO,117.93181966440939,-1,,117.93181966440939,,120.89967095761305,0.1,0
354,2015-07-07 00:00:00,107.15,109.0,106.7,108.9,5412336,HINDALCO,117.04870256949376,-1,,117.04870256949376,,119.53470386185175,0.12000000000000001,0
355,2015-07-08 00:00:00,101.85,105.5,99.05,105.5,12611248,HINDALCO,113.6310307738518,-1,,113.6310307738518,,117.99453939842954,0.14,0
356,2015-07-09 00:00:00,104.0,104.9,100.7,102.2,6650883,HINDALCO,113.6310307738518,-1,,113.6310307738518,,115.3423038826494,0.14,0
357,2015-07-10 00:00:00,104.6,105.35,102.35,105.0,3399973,HINDALCO,113.6310307738518,-1,,113.6310307738518,,113.06138133907848,0.14,0
358,2015-07-13 00:00:00,106.65,106.95,102.15,104.2,4140433,HINDALCO,113.6310307738518,-1,,113.6310307738518,,111.0997879516075,0.14,0
359,2015-07-14 00:00:00,104.6,106.75,104.3,106.6,3600749,HINDALCO,113.6310307738518,-1,,113.6310307738518,,109.41281763838245,0.14,0
360,2015-07-15 00:00:00,105.55,106.4,104.7,104.7,2290566,HINDALCO,113.6310307738518,-1,,113.6310307738518,,107.9620231690089,0.14,0
361,2015-07-16 00:00:00,106.7,107.05,104.6,105.75,2705253,HINDALCO,113.6310307738518,-1,,113.6310307738518,99.05,,0.02,1
362,2015-07-17 00:00:00,107.2,108.25,106.15,107.1,3325040,HINDALCO,113.6310307738518,-1,,113.6310307738518,99.21,,0.04,0
363,2015-07-20 00:00:00,109.4,110.3,107.1,107.5,4352389,HINDALCO,113.6310307738518,-1,,113.6310307738518,99.57159999999999,,0.06,0
364,2015-07-21 00:00:00,108.1,111.75,106.05,109.1,6584314,HINDALCO,113.6310307738518,-1,,113.6310307738518,100.21530399999999,,0.08,0
365,2015-07-22 00:00:00,107.7,108.9,105.55,107.9,3385362,HINDALCO,113.6310307738518,-1,,113.6310307738518,101.13807967999999,,0.08,0
366,2015-07-23 00:00:00,108.7,109.3,106.45,107.95,2382191,HINDALCO,113.6310307738518,-1,,113.6310307738518,101.9870333056,,0.08,0
